incident_id,opened_at,resolved_at,priority,state,category,subcategory,assignment_group,assignee,channel,location,configuration_item,time_to_first_response_minutes,time_to_resolve_minutes,reopen_count,customer_satisfaction,sla_target_minutes,sla_breached
INC100612,2024-09-30 19:36:31,2024-09-30 19:49:31,P3,Closed,Software,Performance,Network,network.tqwju,Email,Pune,Cache-Redis,31,13.0,1,5.0,1440,False
INC100613,2025-06-12 12:51:16,2025-06-12 13:44:16,P2,Resolved,Network,Latency,App Support,app.nzuiu,API,Chennai,Payments-API,12,53.0,0,,240,False
INC100614,2024-12-13 14:35:01,2024-12-13 16:26:01,P4,Closed,Software,Error,Security,security.arods,Phone,Remote,Analytics-ETL,13,111.0,1,5.0,2880,False
INC100615,2025-02-07 20:00:28,,P3,In Progress,Inquiry,Reporting,DBA,dba.rfzmb,Phone,Bangalore,Kubernetes-Cluster,25,,0,,1440,False
INC100616,2025-05-21 06:34:30,2025-05-21 06:38:30,P4,Closed,Access,Password,Analytics,analytics.zysfe,Portal,Remote,VPN-Gateway,20,4.0,0,5.0,2880,False
INC100617,2024-09-29 19:30:10,2024-09-29 22:12:10,P3,Resolved,Hardware,Laptop,App Support,app.idorf,Portal,Chennai,Payments-API,4,162.0,0,4.0,1440,False
INC100618,2025-05-21 13:38:19,2025-05-21 14:38:19,P3,Closed,Inquiry,Reporting,Infra,infra.vjvcn,Email,Delhi,Kubernetes-Cluster,6,60.0,0,5.0,1440,False
INC100619,2025-02-10 20:03:37,2025-02-10 22:41:37,P4,Resolved,Software,Error,Security,security.jlfxg,Monitoring,Chennai,VPN-Gateway,14,158.0,0,4.0,2880,False
INC100620,2025-03-26 05:33:03,2025-03-26 06:52:03,P1,Resolved,Software,Performance,Analytics,analytics.zkziw,API,Bangalore,Search-Cluster,1,79.0,0,,60,True
INC100621,2024-12-16 03:04:18,2024-12-16 04:36:18,P4,Resolved,Software,Performance,Security,security.amjho,Phone,Delhi,Analytics-ETL,10,92.0,1,4.0,2880,False
INC100622,2024-08-20 16:05:56,,P3,In Progress,Software,Deployment,Service Desk,service.xsgos,Portal,Delhi,Analytics-ETL,1,,0,4.0,1440,False
INC100623,2025-01-13 23:52:53,2025-01-14 00:18:53,P3,Closed,Hardware,Peripheral,Payments,payments.mtmfx,API,Bangalore,Email-Server,11,26.0,0,5.0,1440,False
INC100624,2025-07-12 03:25:44,2025-07-12 04:09:44,P3,Resolved,Network,Outage,Mobile,mobile.wumjm,Monitoring,Delhi,Analytics-ETL,11,44.0,1,5.0,1440,False
INC100625,2025-06-10 09:17:16,2025-06-10 09:35:16,P4,Closed,Access,RBAC,Service Desk,service.fkxau,Phone,Hyderabad,Search-Cluster,18,18.0,0,,2880,False
INC100626,2025-07-17 22:35:57,2025-07-17 23:21:57,P1,Closed,Hardware,Laptop,Infra,infra.ivezn,Phone,Pune,Email-Server,14,46.0,0,4.0,60,False
INC100627,2025-06-06 09:07:39,2025-06-06 09:11:39,P3,Resolved,Software,Performance,DevOps,devops.dynwc,Monitoring,Remote,Billing-Service,20,4.0,1,4.0,1440,False
INC100628,2025-07-29 23:54:44,2025-07-30 00:28:44,P4,Closed,Hardware,Peripheral,DevOps,devops.lwawt,Phone,Hyderabad,Cache-Redis,18,34.0,0,5.0,2880,False
INC100629,2024-09-08 05:33:34,2024-09-08 07:10:34,P4,Resolved,Inquiry,Reporting,Mobile,mobile.sdcqw,Monitoring,Hyderabad,DB-Prod,25,97.0,0,4.0,2880,False
INC100630,2024-11-09 19:58:40,2024-11-09 20:33:40,P1,Resolved,Software,Bug,Security,security.zkkfs,Phone,Bangalore,Kubernetes-Cluster,23,35.0,0,5.0,60,False
INC100631,2025-07-19 08:12:13,2025-07-19 10:23:13,P3,Resolved,Access,SSO,DBA,dba.varlt,Email,Bangalore,Cache-Redis,22,131.0,0,5.0,1440,False
INC100632,2025-02-28 18:35:25,2025-02-28 19:01:25,P3,Closed,Software,Deployment,Infra,infra.arkmi,Monitoring,Remote,Cache-Redis,46,26.0,0,5.0,1440,False
INC100633,2025-01-12 13:08:13,2025-01-12 14:21:13,P3,Closed,Access,RBAC,Mobile,mobile.cffxi,API,Pune,Web-Frontend,18,73.0,0,5.0,1440,False
INC100634,2024-09-14 11:43:47,2024-09-14 11:59:47,P3,Resolved,Access,SSO,Analytics,analytics.maffp,Email,Chennai,Payments-API,40,16.0,0,3.0,1440,False
INC100635,2025-02-06 18:17:40,2025-02-06 19:28:40,P4,Resolved,Network,Firewall,Analytics,analytics.jmzuw,API,Hyderabad,Analytics-ETL,19,71.0,1,3.0,2880,False
INC100636,2025-05-15 14:52:59,2025-05-15 15:31:59,P3,Closed,Network,Firewall,DevOps,devops.omycm,Phone,Delhi,Billing-Service,14,39.0,0,5.0,1440,False
INC100637,2024-11-03 08:38:39,2024-11-03 09:05:39,P4,Resolved,Hardware,Peripheral,Payments,payments.tfucn,API,Pune,Payments-API,11,27.0,0,4.0,2880,False
INC100638,2025-03-10 00:35:37,,P4,New,Hardware,Datacenter,Security,security.hiflz,Email,Hyderabad,DB-Prod,30,,0,5.0,2880,False
INC100639,2025-05-21 23:42:17,2025-05-22 00:09:17,P3,Resolved,Access,RBAC,DevOps,devops.gsqam,Monitoring,Chennai,Payments-API,31,27.0,1,,1440,False
INC100640,2025-08-13 22:41:51,2025-08-13 23:20:51,P3,Resolved,Software,Error,DBA,dba.riebx,Portal,Delhi,Web-Frontend,20,39.0,1,,1440,False
INC100641,2024-12-07 15:05:56,,P3,New,Inquiry,Reporting,Mobile,mobile.gnpjq,API,Hyderabad,DB-Prod,26,,0,5.0,1440,False
INC100642,2025-04-10 17:17:26,2025-04-10 19:12:26,P3,Resolved,Inquiry,Other,App Support,app.hlfxg,Portal,Mumbai,Search-Cluster,2,115.0,0,4.0,1440,False
INC100643,2024-12-23 23:25:23,2024-12-24 02:13:23,P4,Closed,Software,Error,DBA,dba.kflxv,API,Remote,Search-Cluster,0,168.0,1,5.0,2880,False
INC100644,2024-10-23 23:00:48,2024-10-24 00:29:48,P3,Closed,Software,Performance,App Support,app.olknh,API,Pune,Email-Server,27,89.0,0,5.0,1440,False
INC100645,2025-02-20 17:35:57,2025-02-20 17:56:57,P3,Resolved,Network,Latency,Security,security.mtapv,Monitoring,Remote,Payments-API,13,21.0,0,,1440,False
INC100646,2025-03-14 00:01:33,2025-03-14 00:26:33,P3,Resolved,Inquiry,Other,Mobile,mobile.ylbei,Phone,Bangalore,Kubernetes-Cluster,22,25.0,1,4.0,1440,False
INC100647,2024-10-24 10:07:32,2024-10-24 11:06:32,P3,Closed,Access,RBAC,Analytics,analytics.ytgtu,Email,Hyderabad,Billing-Service,7,59.0,1,5.0,1440,False
INC100648,2024-08-22 08:13:10,2024-08-22 09:03:10,P1,Closed,Hardware,Laptop,Analytics,analytics.oamku,Email,Delhi,Web-Frontend,31,50.0,0,5.0,60,False
INC100649,2024-10-16 20:28:41,2024-10-16 22:29:41,P1,Resolved,Network,Outage,Service Desk,service.nmmmm,Email,Delhi,DB-Prod,0,121.0,0,5.0,60,True
INC100650,2025-07-06 21:05:13,2025-07-07 01:05:13,P3,Closed,Inquiry,Reporting,Analytics,analytics.hrimi,Phone,Pune,Billing-Service,1,240.0,0,,1440,False
INC100651,2025-02-25 13:13:25,2025-02-25 16:36:25,P3,Resolved,Software,Bug,Infra,infra.ncljs,Portal,Pune,Payments-API,29,203.0,0,4.0,1440,False
INC100652,2024-12-10 09:30:44,2024-12-10 11:19:44,P4,Resolved,Inquiry,Feedback,Service Desk,service.mzzox,Email,Remote,Kubernetes-Cluster,11,109.0,0,5.0,2880,False
INC100653,2025-02-27 06:34:11,2025-02-27 07:24:11,P4,Closed,Access,Password,Service Desk,service.mykfy,Portal,Delhi,Payments-API,18,50.0,0,4.0,2880,False
INC100654,2025-06-25 06:24:33,2025-06-25 08:01:33,P3,Resolved,Network,VPN,Analytics,analytics.akaxz,Phone,Delhi,Analytics-ETL,13,97.0,0,5.0,1440,False
INC100655,2025-01-19 03:55:31,2025-01-19 06:00:31,P3,Closed,Software,Bug,DevOps,devops.ffbqv,Phone,Delhi,Analytics-ETL,7,125.0,0,5.0,1440,False
INC100656,2024-09-30 17:55:05,2024-09-30 18:24:05,P3,Resolved,Access,RBAC,Payments,payments.bivhz,Monitoring,Hyderabad,Web-Frontend,13,29.0,1,4.0,1440,False
INC100657,2025-02-21 08:30:10,2025-02-21 08:51:10,P3,Closed,Hardware,Server,Payments,payments.runrz,Email,Delhi,DB-Prod,6,21.0,0,,1440,False
INC100658,2025-01-21 21:42:17,2025-01-21 21:59:17,P3,Resolved,Network,Outage,Infra,infra.rngvj,Monitoring,Bangalore,DB-Prod,30,17.0,0,4.0,1440,False
INC100659,2024-10-09 16:37:51,2024-10-09 16:53:51,P3,Resolved,Access,Provisioning,Network,network.kyush,Email,Delhi,Cache-Redis,33,16.0,0,4.0,1440,False
INC100660,2025-04-20 22:32:32,2025-04-20 22:42:32,P3,Closed,Access,RBAC,DevOps,devops.lcpkx,Phone,Bangalore,Web-Frontend,8,10.0,1,5.0,1440,False
INC100661,2024-09-03 15:44:55,2024-09-03 16:24:55,P2,Resolved,Software,Performance,Network,network.mflzi,Phone,Hyderabad,Web-Frontend,17,40.0,1,4.0,240,False
INC100662,2024-12-18 11:21:40,2024-12-18 11:35:40,P1,Resolved,Hardware,Peripheral,App Support,app.slifq,API,Pune,Kubernetes-Cluster,1,14.0,0,3.0,60,False
INC100663,2025-03-19 13:47:24,2025-03-19 14:04:24,P2,Resolved,Access,Provisioning,DevOps,devops.meuvy,API,Bangalore,Analytics-ETL,25,17.0,0,4.0,240,False
INC100664,2025-07-17 06:49:39,2025-07-17 07:47:39,P4,Resolved,Network,Outage,Mobile,mobile.nqmcn,Phone,Hyderabad,DB-Prod,25,58.0,1,5.0,2880,False
INC100665,2025-07-06 22:22:07,2025-07-06 23:00:07,P3,Closed,Access,Password,Network,network.cyvux,Phone,Delhi,Payments-API,12,38.0,0,4.0,1440,False
INC100666,2024-08-31 17:42:47,2024-08-31 18:28:47,P3,Resolved,Inquiry,Feedback,Infra,infra.kouyf,Portal,Hyderabad,Web-Frontend,15,46.0,1,5.0,1440,False
INC100667,2025-07-02 17:28:47,2025-07-02 19:06:47,P3,Resolved,Network,VPN,Infra,infra.ilqxa,Portal,Delhi,Email-Server,14,98.0,1,4.0,1440,False
INC100668,2024-11-16 04:39:18,2024-11-16 05:45:18,P4,Resolved,Network,Firewall,DevOps,devops.pvddo,Monitoring,Remote,VPN-Gateway,1,66.0,0,5.0,2880,False
INC100669,2025-07-20 14:58:09,2025-07-20 16:49:09,P4,Resolved,Access,SSO,Service Desk,service.fgnub,API,Hyderabad,DB-Prod,30,111.0,0,,2880,False
INC100670,2025-01-18 19:11:44,2025-01-18 19:46:44,P4,Resolved,Software,Error,Mobile,mobile.bxvjb,API,Pune,Search-Cluster,7,35.0,2,4.0,2880,False
INC100671,2024-08-19 13:38:35,2024-08-19 15:38:35,P1,Resolved,Network,Latency,Security,security.iwgcu,Phone,Bangalore,DB-Prod,7,120.0,1,4.0,60,True
INC100672,2025-02-13 12:20:47,2025-02-13 13:04:47,P3,Resolved,Inquiry,Other,Mobile,mobile.jskng,Phone,Remote,Email-Server,13,44.0,2,5.0,1440,False
INC100673,2025-01-01 17:18:18,2025-01-01 17:55:18,P4,Closed,Software,Performance,Infra,infra.nupyu,Monitoring,Pune,DB-Prod,24,37.0,0,5.0,2880,False
INC100674,2025-03-09 12:49:23,2025-03-09 14:35:23,P1,Closed,Software,Performance,App Support,app.cgtbd,API,Mumbai,Email-Server,9,106.0,0,4.0,60,True
INC100675,2025-05-02 14:07:19,2025-05-02 14:23:19,P3,Resolved,Software,Performance,Network,network.nufif,Portal,Delhi,VPN-Gateway,4,16.0,2,4.0,1440,False
INC100676,2025-05-09 03:12:11,2025-05-09 05:59:11,P4,Resolved,Network,Firewall,Network,network.qjjmj,Email,Bangalore,Cache-Redis,6,167.0,2,4.0,2880,False
INC100677,2025-05-12 07:39:29,2025-05-12 08:05:29,P3,Resolved,Software,Bug,App Support,app.fphst,Monitoring,Pune,Kubernetes-Cluster,19,26.0,0,3.0,1440,False
INC100678,2025-01-17 20:12:18,2025-01-17 20:24:18,P1,Resolved,Access,Provisioning,DBA,dba.jehnn,Email,Bangalore,VPN-Gateway,36,12.0,0,4.0,60,False
INC100679,2024-12-29 09:20:59,2024-12-29 10:15:59,P1,Resolved,Software,Bug,DevOps,devops.rmspx,Portal,Mumbai,Billing-Service,2,55.0,0,3.0,60,False
INC100680,2025-02-09 00:04:48,2025-02-09 00:28:48,P3,Resolved,Inquiry,Other,Infra,infra.ktufg,Portal,Chennai,Cache-Redis,2,24.0,0,3.0,1440,False
INC100681,2025-04-30 21:48:16,,P2,New,Hardware,Laptop,Payments,payments.chawu,Email,Delhi,Kubernetes-Cluster,0,,1,4.0,240,False
INC100682,2025-07-08 22:42:04,2025-07-08 23:05:04,P4,Resolved,Inquiry,Feedback,Analytics,analytics.wkean,Monitoring,Delhi,Analytics-ETL,1,23.0,0,4.0,2880,False
INC100683,2025-07-10 19:34:10,2025-07-10 20:16:10,P4,Resolved,Network,Outage,App Support,app.dewqz,Email,Hyderabad,Email-Server,27,42.0,0,5.0,2880,False
INC100684,2024-09-04 06:05:30,,P2,New,Software,Bug,App Support,app.pumki,Monitoring,Delhi,Web-Frontend,29,,0,4.0,240,False
INC100685,2025-03-04 02:11:48,2025-03-04 03:14:48,P4,Resolved,Software,Deployment,Mobile,mobile.fjuzl,Monitoring,Delhi,Billing-Service,16,63.0,0,5.0,2880,False
INC100686,2024-10-04 17:04:11,2024-10-04 17:21:11,P3,Resolved,Access,Password,DevOps,devops.wdpob,Phone,Pune,VPN-Gateway,10,17.0,0,5.0,1440,False
INC100687,2025-01-29 13:16:50,,P2,In Progress,Software,Performance,DevOps,devops.uqngj,API,Remote,DB-Prod,32,,0,5.0,240,False
INC100688,2024-08-24 16:24:32,2024-08-24 16:47:32,P4,Resolved,Inquiry,Feedback,Payments,payments.vtvoa,API,Delhi,VPN-Gateway,16,23.0,0,4.0,2880,False
INC100689,2024-08-31 13:54:40,2024-08-31 14:00:40,P4,Resolved,Network,Firewall,Analytics,analytics.hgbty,Portal,Delhi,Kubernetes-Cluster,25,6.0,0,5.0,2880,False
INC100690,2025-01-17 11:31:51,2025-01-17 12:07:51,P3,Resolved,Hardware,Laptop,DevOps,devops.cndto,Phone,Mumbai,Billing-Service,9,36.0,0,5.0,1440,False
INC100691,2025-07-28 15:42:01,,P4,New,Software,Performance,Service Desk,service.mgymr,API,Remote,Payments-API,15,,0,5.0,2880,False
INC100692,2025-02-11 22:28:58,2025-02-11 23:35:58,P4,Resolved,Hardware,Peripheral,Infra,infra.uxrmo,Monitoring,Mumbai,Kubernetes-Cluster,2,67.0,0,5.0,2880,False
INC100693,2024-09-11 19:02:03,2024-09-11 20:56:03,P4,Resolved,Software,Bug,Service Desk,service.hjrjm,Monitoring,Bangalore,Cache-Redis,21,114.0,0,4.0,2880,False
INC100694,2024-09-14 00:43:08,2024-09-14 03:15:08,P3,Resolved,Network,VPN,DBA,dba.rzwoh,Email,Bangalore,VPN-Gateway,16,152.0,0,4.0,1440,False
INC100695,2025-07-26 01:51:08,2025-07-26 02:57:08,P4,Closed,Inquiry,Reporting,Infra,infra.ptewt,Email,Delhi,VPN-Gateway,6,66.0,1,,2880,False
INC100696,2025-02-16 12:33:15,2025-02-16 13:14:15,P4,Resolved,Network,Firewall,Security,security.fppnv,Monitoring,Delhi,Billing-Service,6,41.0,0,5.0,2880,False
INC100697,2025-08-03 08:44:14,2025-08-03 08:54:14,P4,Resolved,Hardware,Datacenter,Infra,infra.jrojz,Monitoring,Hyderabad,Email-Server,31,10.0,0,5.0,2880,False
INC100698,2024-12-09 07:11:41,2024-12-09 07:49:41,P2,Closed,Software,Bug,Infra,infra.etzag,Email,Bangalore,Billing-Service,34,38.0,0,5.0,240,False
INC100699,2024-12-26 02:08:01,2024-12-26 02:47:01,P3,Resolved,Hardware,Datacenter,Payments,payments.uatzm,API,Pune,Web-Frontend,12,39.0,0,3.0,1440,False
INC100700,2024-09-22 10:44:02,2024-09-22 11:12:02,P3,Resolved,Inquiry,Feedback,Service Desk,service.wszwd,Portal,Delhi,VPN-Gateway,15,28.0,0,4.0,1440,False
INC100701,2024-10-11 00:14:41,2024-10-11 01:08:41,P2,Closed,Network,VPN,Analytics,analytics.ynnms,Email,Pune,Email-Server,19,54.0,0,5.0,240,False
INC100702,2025-01-31 00:02:42,2025-01-31 01:23:42,P4,Closed,Hardware,Laptop,Mobile,mobile.dbzqa,API,Delhi,Email-Server,16,81.0,0,3.0,2880,False
INC100703,2024-09-18 15:46:30,2024-09-18 16:03:30,P2,Resolved,Hardware,Laptop,Payments,payments.doshg,API,Pune,Billing-Service,1,17.0,0,4.0,240,False
INC100704,2024-10-01 13:17:04,2024-10-01 13:33:04,P2,Resolved,Inquiry,Reporting,Infra,infra.bcqxh,API,Chennai,Analytics-ETL,19,16.0,0,4.0,240,False
INC100705,2025-08-16 03:30:33,2025-08-16 03:59:33,P4,Resolved,Software,Deployment,Mobile,mobile.awtem,Phone,Pune,Kubernetes-Cluster,5,29.0,0,4.0,2880,False
INC100706,2025-07-06 21:43:35,2025-07-06 22:03:35,P3,Resolved,Hardware,Server,Network,network.jvdpe,Phone,Remote,Cache-Redis,7,20.0,1,4.0,1440,False
INC100707,2024-12-25 10:58:36,2024-12-25 11:06:36,P2,Resolved,Inquiry,Feedback,Mobile,mobile.zlcek,API,Bangalore,Analytics-ETL,20,8.0,0,3.0,240,False
INC100708,2024-10-13 22:32:57,2024-10-13 22:46:57,P3,Resolved,Software,Deployment,App Support,app.qafbn,Monitoring,Delhi,VPN-Gateway,20,14.0,0,3.0,1440,False
INC100709,2024-11-22 18:00:41,2024-11-22 18:12:41,P3,Resolved,Software,Error,Payments,payments.itkal,Phone,Bangalore,VPN-Gateway,6,12.0,1,3.0,1440,False
INC100710,2025-04-08 23:53:33,2025-04-09 01:20:33,P2,Closed,Network,VPN,Payments,payments.wegfd,Email,Remote,VPN-Gateway,10,87.0,0,3.0,240,False
INC100711,2024-11-24 20:29:21,,P4,In Progress,Inquiry,Reporting,App Support,app.utmxr,Phone,Remote,Search-Cluster,9,,0,4.0,2880,False
INC100712,2025-01-09 06:23:46,,P3,On Hold,Software,Bug,Network,network.usrlu,Monitoring,Pune,DB-Prod,13,,0,4.0,1440,False
INC100713,2024-09-18 01:31:20,2024-09-18 02:22:20,P3,Closed,Network,Latency,DevOps,devops.ktjcv,Portal,Mumbai,Payments-API,14,51.0,0,,1440,False
INC100714,2025-02-26 09:10:30,2025-02-26 10:16:30,P3,Resolved,Access,Provisioning,DevOps,devops.obthp,Phone,Mumbai,Search-Cluster,21,66.0,0,5.0,1440,False
INC100715,2024-10-06 13:59:31,2024-10-06 14:09:31,P3,Closed,Inquiry,Reporting,DevOps,devops.vmwch,API,Remote,Payments-API,9,10.0,0,4.0,1440,False
INC100716,2025-05-13 22:56:57,2025-05-13 23:33:57,P3,Resolved,Access,Password,DevOps,devops.esmyl,API,Mumbai,Email-Server,18,37.0,0,,1440,False
INC100717,2024-10-28 19:41:40,2024-10-28 23:52:40,P3,Resolved,Software,Error,Service Desk,service.lgteh,API,Delhi,VPN-Gateway,20,251.0,0,5.0,1440,False
INC100718,2025-04-04 00:01:53,,P3,In Progress,Inquiry,Other,App Support,app.bawss,Portal,Hyderabad,Web-Frontend,16,,0,4.0,1440,False
INC100719,2025-03-02 23:59:40,2025-03-03 00:26:40,P4,Resolved,Network,Firewall,Network,network.kdmnl,Monitoring,Chennai,Cache-Redis,12,27.0,0,,2880,False
INC100720,2025-07-31 00:22:34,2025-07-31 00:43:34,P1,Resolved,Software,Deployment,Infra,infra.exkla,Email,Pune,Billing-Service,16,21.0,0,4.0,60,False
INC100721,2024-12-19 21:14:04,2024-12-19 21:20:04,P3,Closed,Inquiry,How-to,DBA,dba.nbqhv,Monitoring,Hyderabad,Cache-Redis,22,6.0,1,4.0,1440,False
INC100722,2024-08-25 03:43:51,2024-08-25 04:31:51,P4,Closed,Inquiry,How-to,Payments,payments.hnofa,Portal,Mumbai,Web-Frontend,23,48.0,1,5.0,2880,False
INC100723,2024-09-22 14:24:35,2024-09-22 17:01:35,P2,Resolved,Access,SSO,Mobile,mobile.zazce,API,Pune,Billing-Service,33,157.0,0,,240,False
INC100724,2025-02-28 01:14:00,,P1,On Hold,Software,Deployment,DevOps,devops.ggikb,Monitoring,Hyderabad,Email-Server,5,,0,5.0,60,False
INC100725,2025-07-13 09:10:44,2025-07-13 09:17:44,P3,Resolved,Network,Firewall,Mobile,mobile.nwdxu,Email,Bangalore,Web-Frontend,10,7.0,0,4.0,1440,False
INC100726,2025-07-15 05:28:28,2025-07-15 05:47:28,P3,Closed,Network,Outage,DBA,dba.iqxnk,API,Mumbai,VPN-Gateway,1,19.0,0,,1440,False
INC100727,2024-09-27 00:02:00,2024-09-27 01:09:00,P2,Closed,Software,Deployment,Payments,payments.xxict,Email,Hyderabad,Web-Frontend,24,67.0,0,5.0,240,False
INC100728,2024-10-12 12:37:55,2024-10-12 13:00:55,P3,Closed,Software,Error,Security,security.rljxm,Phone,Delhi,VPN-Gateway,11,23.0,0,4.0,1440,False
INC100729,2025-05-22 14:45:29,2025-05-22 15:02:29,P3,Closed,Hardware,Peripheral,Analytics,analytics.gqpri,Email,Bangalore,Web-Frontend,17,17.0,1,4.0,1440,False
INC100730,2024-11-06 08:01:40,2024-11-06 08:34:40,P3,Resolved,Access,RBAC,Network,network.pbfxa,API,Mumbai,Web-Frontend,8,33.0,0,5.0,1440,False
INC100731,2024-09-18 13:25:28,2024-09-18 14:04:28,P3,Resolved,Software,Bug,Service Desk,service.ohuev,Phone,Chennai,Analytics-ETL,11,39.0,0,5.0,1440,False
INC100732,2025-06-14 06:28:39,2025-06-14 06:38:39,P3,Resolved,Software,Error,Mobile,mobile.mypsz,API,Remote,Cache-Redis,27,10.0,2,4.0,1440,False
INC100733,2024-12-03 17:45:35,2024-12-03 18:12:35,P4,Closed,Hardware,Laptop,DevOps,devops.rdpgj,API,Mumbai,Payments-API,21,27.0,0,5.0,2880,False
INC100734,2025-05-24 23:27:30,2025-05-24 23:49:30,P4,Resolved,Hardware,Laptop,App Support,app.zhbmy,Phone,Delhi,Search-Cluster,13,22.0,1,,2880,False
INC100735,2025-06-19 17:32:32,2025-06-19 17:51:32,P4,Resolved,Inquiry,Reporting,Mobile,mobile.skkqi,Email,Chennai,Analytics-ETL,22,19.0,0,3.0,2880,False
INC100736,2025-04-28 18:56:34,2025-04-28 19:10:34,P3,Closed,Network,VPN,Payments,payments.gtmhb,Portal,Chennai,Payments-API,22,14.0,1,4.0,1440,False
INC100737,2025-07-01 12:56:15,,P3,In Progress,Access,Provisioning,Security,security.clybn,Portal,Chennai,Analytics-ETL,11,,0,,1440,False
INC100738,2024-12-30 16:58:11,,P3,On Hold,Inquiry,Reporting,Network,network.ksylb,Portal,Pune,DB-Prod,0,,0,5.0,1440,False
INC100739,2025-04-16 03:06:57,,P2,In Progress,Software,Bug,App Support,app.bvqem,Portal,Pune,Billing-Service,6,,0,5.0,240,False
INC100740,2024-08-19 19:37:20,2024-08-19 20:17:20,P2,Resolved,Hardware,Datacenter,Analytics,analytics.xjeqa,Monitoring,Remote,VPN-Gateway,1,40.0,1,,240,False
INC100741,2025-01-13 21:51:34,2025-01-13 22:50:34,P4,Resolved,Network,VPN,Payments,payments.dfzad,Portal,Chennai,Search-Cluster,26,59.0,0,5.0,2880,False
INC100742,2024-12-17 05:59:59,,P3,In Progress,Inquiry,Feedback,Security,security.yvgrs,Phone,Remote,Analytics-ETL,28,,1,4.0,1440,False
INC100743,2025-04-17 21:24:39,,P3,In Progress,Network,VPN,App Support,app.djgdm,Portal,Bangalore,Analytics-ETL,30,,0,4.0,1440,False
INC100744,2024-10-11 04:21:17,2024-10-11 04:40:17,P4,Closed,Hardware,Server,Analytics,analytics.nqdqc,API,Chennai,Email-Server,5,19.0,1,4.0,2880,False
INC100745,2025-08-10 21:06:39,2025-08-10 21:31:39,P2,Resolved,Inquiry,Feedback,Mobile,mobile.sygfb,Portal,Hyderabad,Web-Frontend,25,25.0,0,5.0,240,False
INC100746,2025-07-25 12:40:04,2025-07-25 14:00:04,P2,Resolved,Inquiry,Reporting,Payments,payments.sqoah,Email,Chennai,DB-Prod,37,80.0,1,4.0,240,False
INC100747,2025-03-16 20:52:27,2025-03-16 21:22:27,P2,Closed,Network,Firewall,Infra,infra.fksrd,Phone,Pune,Search-Cluster,26,30.0,1,4.0,240,False
INC100748,2025-08-07 21:19:44,2025-08-07 22:23:44,P3,Resolved,Hardware,Datacenter,Analytics,analytics.dpyax,Phone,Pune,Search-Cluster,6,64.0,0,,1440,False
INC100749,2024-08-26 19:38:30,,P3,New,Software,Performance,Security,security.gsinm,Monitoring,Hyderabad,Billing-Service,32,,0,4.0,1440,False
INC100750,2024-10-01 07:13:16,2024-10-01 07:37:16,P3,Closed,Inquiry,Other,Infra,infra.gpvwp,API,Hyderabad,Search-Cluster,15,24.0,1,4.0,1440,False
INC100751,2025-05-21 02:01:58,2025-05-21 03:12:58,P3,Resolved,Software,Deployment,Infra,infra.wrhie,Phone,Mumbai,Kubernetes-Cluster,12,71.0,0,5.0,1440,False
INC100752,2025-04-01 19:51:52,2025-04-01 20:08:52,P4,Resolved,Hardware,Laptop,Service Desk,service.kcqkb,Email,Bangalore,Search-Cluster,19,17.0,0,4.0,2880,False
INC100753,2025-02-26 22:32:02,2025-02-26 23:46:02,P4,Resolved,Inquiry,How-to,Security,security.shzav,Portal,Bangalore,Analytics-ETL,4,74.0,0,,2880,False
INC100754,2024-11-04 14:47:04,,P4,New,Inquiry,Other,Infra,infra.ktveg,Phone,Bangalore,Kubernetes-Cluster,15,,0,4.0,2880,False
INC100755,2025-01-01 15:41:17,2025-01-01 16:06:17,P4,Resolved,Software,Deployment,Mobile,mobile.kixzu,Email,Delhi,Payments-API,31,25.0,2,,2880,False
INC100756,2025-03-11 13:52:16,2025-03-11 15:57:16,P3,Resolved,Access,Password,Payments,payments.lpcvi,Portal,Pune,Web-Frontend,21,125.0,0,5.0,1440,False
INC100757,2025-01-18 23:34:08,2025-01-18 23:57:08,P2,Closed,Software,Deployment,Payments,payments.qfomu,Monitoring,Bangalore,Kubernetes-Cluster,15,23.0,0,4.0,240,False
INC100758,2025-05-07 02:19:41,2025-05-07 02:56:41,P2,Closed,Software,Deployment,Mobile,mobile.ydigd,Phone,Mumbai,Payments-API,15,37.0,0,3.0,240,False
INC100759,2025-03-24 10:00:51,2025-03-24 10:54:51,P2,Resolved,Access,Provisioning,Service Desk,service.jzvjy,Phone,Mumbai,DB-Prod,3,54.0,1,3.0,240,False
INC100760,2025-06-20 11:13:51,,P4,New,Hardware,Datacenter,Network,network.pncze,Email,Bangalore,Cache-Redis,13,,1,,2880,False
INC100761,2025-07-23 07:23:04,,P4,New,Hardware,Peripheral,Service Desk,service.bromt,API,Hyderabad,VPN-Gateway,1,,0,5.0,2880,False
INC100762,2024-09-25 18:55:08,2024-09-25 19:26:08,P3,Resolved,Inquiry,Reporting,Payments,payments.jkerh,Monitoring,Mumbai,Analytics-ETL,25,31.0,0,5.0,1440,False
INC100763,2025-04-19 11:49:14,2025-04-19 12:00:14,P2,Closed,Network,Outage,Network,network.nrwgq,API,Remote,Kubernetes-Cluster,6,11.0,0,,240,False
INC100764,2025-06-24 22:30:42,,P3,New,Network,Firewall,Service Desk,service.ojixn,Phone,Hyderabad,Cache-Redis,23,,0,4.0,1440,False
